Data,Hora,Valor_LDR,Valor_Umidade
2024-09-21,18:52:19,4,326
2024-09-21,18:52:29,4,326
2024-09-21,18:52:39,4,326
2024-09-21,18:52:49,4,326
2024-09-21,18:52:59,4,326
2024-09-21,18:53:09,4,326
2024-09-21,18:53:19,4,327
2024-09-21,18:53:29,4,327
2024-09-21,18:53:39,4,327
2024-09-21,18:53:49,4,327
2024-09-21,18:53:59,4,327
2024-09-21,18:54:09,4,327
2024-09-21,18:54:19,4,327
2024-09-21,18:54:29,4,327
2024-09-21,18:54:39,4,328
2024-09-21,18:54:49,4,327
2024-09-21,18:54:59,4,327
2024-09-21,18:55:09,4,328
2024-09-21,18:55:19,4,328
2024-09-21,18:55:29,4,328
2024-09-21,18:55:39,4,328
2024-09-21,18:55:49,4,328
2024-09-21,18:55:59,4,328
2024-09-21,18:56:09,4,328
2024-09-21,18:56:19,98,329
2024-09-21,18:56:29,88,329
2024-09-21,18:56:39,57,329
2024-09-21,18:56:49,59,328
2024-09-21,18:56:59,87,329
2024-09-21,18:57:09,70,329
2024-09-21,18:57:19,81,329
2024-09-21,18:57:29,88,329
2024-09-21,18:57:39,83,329
2024-09-21,18:57:49,82,329
2024-09-21,18:57:59,94,329
2024-09-21,18:58:09,60,330
2024-09-21,18:58:19,73,330
2024-09-21,18:58:29,95,329
2024-09-21,18:58:39,92,329
2024-09-21,18:58:49,82,330
2024-09-21,18:58:59,95,330
2024-09-21,18:59:09,79,330
2024-09-21,18:59:19,83,331
2024-09-21,18:59:29,92,330
2024-09-21,18:59:39,80,330
2024-09-21,18:59:49,95,331
2024-09-21,18:59:59,78,330
2024-09-21,19:00:09,88,331
2024-09-21,19:00:19,93,331
2024-09-21,19:00:29,82,331
2024-09-21,19:00:39,77,331
2024-09-21,19:00:49,87,331
2024-09-21,19:00:59,79,331
2024-09-21,19:01:09,89,331
2024-09-21,19:01:19,84,331
2024-09-21,19:01:29,88,331
2024-09-21,19:01:39,77,332
2024-09-21,19:01:49,88,332
2024-09-21,19:01:59,85,332
2024-09-21,19:02:09,75,332
2024-09-21,19:02:19,76,332
2024-09-21,19:02:29,87,332
2024-09-21,19:02:39,81,332
2024-09-21,19:02:49,88,332
2024-09-21,19:02:59,90,332
2024-09-21,19:03:09,78,332
2024-09-21,19:03:19,85,332
2024-09-21,19:03:29,87,332
2024-09-21,19:03:39,77,332
2024-09-21,19:03:50,90,332
2024-09-21,19:04:00,88,333
2024-09-21,19:04:10,76,333
2024-09-21,19:04:20,88,333
2024-09-21,19:04:30,90,333
2024-09-21,19:04:40,79,333
2024-09-21,19:04:50,88,333
2024-09-21,19:05:00,79,333
2024-09-21,19:05:10,78,334
2024-09-21,19:05:20,76,334
2024-09-21,19:05:30,82,335
2024-09-21,19:05:40,88,334
2024-09-21,19:05:50,86,334
2024-09-21,19:06:00,80,334
2024-09-21,19:06:10,77,333
2024-09-21,19:06:20,79,334
2024-09-21,19:06:30,86,334
2024-09-21,19:06:40,74,334
2024-09-21,19:06:50,83,335
2024-09-21,19:07:00,90,334
2024-09-21,19:07:10,79,334
2024-09-21,19:07:20,85,335
2024-09-21,19:07:30,75,335
2024-09-21,19:07:40,89,334
2024-09-21,19:07:50,74,334
2024-09-21,19:08:00,89,335
2024-09-21,19:08:10,76,335
2024-09-21,19:08:20,83,335
2024-09-21,19:08:30,49,335
2024-09-21,19:08:40,63,335
2024-09-21,19:08:50,85,335
2024-09-21,19:09:00,86,335
2024-09-21,19:09:10,73,335
2024-09-21,19:09:20,86,336
2024-09-21,19:09:30,79,336
2024-09-21,19:09:40,84,336
2024-09-21,19:09:50,74,335
2024-09-21,19:10:00,89,335
2024-09-21,19:10:10,73,335
2024-09-21,19:10:20,85,335
2024-09-21,19:10:30,73,336
2024-09-21,19:10:40,73,336
2024-09-21,19:10:50,3,336
2024-09-21,19:11:00,6,335
2024-09-21,19:11:10,6,336
2024-09-21,19:11:20,6,336
2024-09-21,19:11:30,5,336
2024-09-21,19:11:40,5,336
2024-09-21,19:11:50,71,336
2024-09-21,19:12:00,91,337
2024-09-21,19:12:10,84,336
2024-09-21,19:12:20,78,336
2024-09-21,19:12:30,89,336
2024-09-21,19:12:40,78,336
2024-09-21,19:12:50,91,336
2024-09-21,19:13:00,80,335
2024-09-21,19:13:10,85,336
2024-09-21,19:13:20,84,336
2024-09-21,19:13:30,77,336
2024-09-21,19:13:40,83,336
2024-09-21,19:13:50,58,336
2024-09-21,19:14:00,82,336
2024-09-21,19:14:10,71,336
2024-09-21,19:14:20,73,336
2024-09-21,19:14:30,70,336
2024-09-21,19:14:40,74,336
2024-09-21,19:14:50,89,336
2024-09-21,19:15:00,80,336
2024-09-21,19:15:10,77,337
2024-09-21,19:15:20,55,337
2024-09-21,19:15:30,68,336
2024-09-21,19:15:40,77,337
2024-09-21,19:15:50,89,338
2024-09-21,19:16:00,82,337
2024-09-21,19:16:10,75,337
2024-09-21,19:16:20,88,337
2024-09-21,19:16:30,79,337
2024-09-21,19:16:40,70,338
2024-09-21,19:16:50,78,338
2024-09-21,19:17:00,82,338
2024-09-21,19:17:10,93,338
2024-09-21,19:17:20,79,338
2024-09-21,19:17:30,82,338
2024-09-21,19:17:40,41,338
2024-09-21,19:17:50,64,338
2024-09-21,19:18:00,67,339
2024-09-21,19:18:10,86,338
2024-09-21,19:18:20,89,338
2024-09-21,19:18:30,79,338
2024-09-21,19:18:40,92,339
2024-09-21,19:18:50,84,339
2024-09-21,19:19:00,78,338
2024-09-21,19:19:10,94,338
2024-09-21,19:19:20,85,339
2024-09-21,19:19:30,78,338
2024-09-21,19:19:40,88,338
2024-09-21,19:19:50,89,339
2024-09-21,19:20:00,83,339
2024-09-21,19:20:10,79,339
2024-09-21,19:20:20,91,339
2024-09-21,19:20:30,77,339
2024-09-21,19:20:40,90,339
2024-09-21,19:20:50,79,339
2024-09-21,19:21:00,87,340
2024-09-21,19:21:10,91,339
2024-09-21,19:21:20,85,339
2024-09-21,19:21:30,93,339
2024-09-21,19:21:40,85,339
2024-09-21,19:21:50,92,340
2024-09-21,19:22:00,77,340
2024-09-21,19:22:10,86,339
2024-09-21,19:22:20,79,339
2024-09-21,19:22:30,84,340
2024-09-21,19:22:40,86,340
2024-09-21,19:22:50,78,340
2024-09-21,19:23:00,87,339
2024-09-21,19:23:10,92,339
2024-09-21,19:23:20,77,340
2024-09-21,19:23:30,92,339
2024-09-21,19:23:40,87,339
2024-09-21,19:23:50,86,340
2024-09-21,19:24:00,89,340
2024-09-21,19:24:10,88,340
2024-09-21,19:24:20,77,341
2024-09-21,19:24:30,85,340
2024-09-21,19:24:41,92,340
2024-09-21,19:24:51,89,340
2024-09-21,19:25:01,92,340
2024-09-21,19:25:11,79,341
2024-09-21,19:25:21,70,340
2024-09-21,19:25:31,91,340
2024-09-21,19:25:41,85,341
2024-09-21,19:25:51,80,340
2024-09-21,19:26:01,62,340
2024-09-21,19:26:11,65,340
2024-09-21,19:26:21,51,340
2024-09-21,19:26:31,89,340
2024-09-21,19:26:41,83,339
2024-09-21,19:26:51,71,340
2024-09-21,19:27:01,89,340
2024-09-21,19:27:11,77,340
2024-09-21,19:27:21,92,340
2024-09-21,19:27:31,90,340
2024-09-21,19:27:41,86,340
2024-09-21,19:27:51,80,341
2024-09-21,19:28:01,87,340
2024-09-21,19:28:11,76,340
2024-09-21,19:28:21,83,341
2024-09-21,19:28:31,90,341
2024-09-21,19:28:41,87,341
2024-09-21,19:28:51,76,340
2024-09-21,19:29:01,89,341
2024-09-21,19:29:11,78,341
2024-09-21,19:29:21,84,341
2024-09-21,19:29:31,80,341
2024-09-21,19:29:41,81,341
2024-09-21,19:29:51,85,341
2024-09-21,19:30:01,82,341
2024-09-21,19:30:11,79,341
2024-09-21,19:30:21,89,341
2024-09-21,19:30:31,77,340
2024-09-21,19:30:41,90,341
2024-09-21,19:30:51,78,341
2024-09-21,19:31:01,86,341
2024-09-21,19:31:11,79,341
2024-09-21,19:31:21,92,342
2024-09-21,19:31:31,76,342
2024-09-21,19:31:41,92,341
2024-09-21,19:31:51,87,341
2024-09-21,19:32:01,78,342
2024-09-21,19:32:11,81,342
2024-09-21,19:32:21,77,342
2024-09-21,19:32:31,80,342
2024-09-21,19:32:41,88,342
2024-09-21,19:32:51,91,341
2024-09-21,19:33:01,87,342
2024-09-21,19:33:11,86,342
2024-09-21,19:33:21,87,342
2024-09-21,19:33:31,88,342
2024-09-21,19:33:41,76,342
2024-09-21,19:33:51,90,342
2024-09-21,19:34:01,82,342
2024-09-21,19:34:11,78,342
2024-09-21,19:34:21,87,341
2024-09-21,19:34:31,81,342
2024-09-21,19:34:41,86,342
2024-09-21,19:34:51,81,342
2024-09-21,19:35:01,89,342
2024-09-21,19:35:11,92,342
2024-09-21,19:35:21,91,342
2024-09-21,19:35:31,86,342
2024-09-21,19:35:41,84,342
2024-09-21,19:35:51,81,342
2024-09-21,19:36:01,91,342
2024-09-21,19:36:11,78,343
2024-09-21,19:36:21,91,341
2024-09-21,19:36:31,79,342
2024-09-21,19:36:41,91,343
2024-09-21,19:36:51,91,342
2024-09-21,19:37:01,91,342
2024-09-21,19:37:11,80,342
2024-09-21,19:37:21,85,342
2024-09-21,19:37:31,89,342
2024-09-21,19:37:41,84,343
2024-09-21,19:37:51,87,342
2024-09-21,19:38:01,76,342
2024-09-21,19:38:11,82,343
2024-09-21,19:38:21,91,342
2024-09-21,19:38:31,77,342
2024-09-21,19:38:41,81,342
2024-09-21,19:38:51,89,342
2024-09-21,19:39:01,92,342
2024-09-21,19:39:11,90,342
2024-09-21,19:39:21,83,342
2024-09-21,19:39:31,77,342
2024-09-21,19:39:41,78,343
2024-09-21,19:39:51,80,342
2024-09-21,19:40:01,77,343
2024-09-21,19:40:11,85,342
2024-09-21,19:40:21,91,342
2024-09-21,19:40:31,77,343
2024-09-21,19:40:41,90,343
2024-09-21,19:40:51,85,342
2024-09-21,19:41:01,81,342
2024-09-21,19:41:11,78,343
2024-09-21,19:41:21,88,343
2024-09-21,19:41:31,92,343
2024-09-21,19:41:41,86,343
2024-09-21,19:41:51,77,343
2024-09-21,19:42:01,78,343
2024-09-21,19:42:11,79,344
2024-09-21,19:42:21,82,344
2024-09-21,19:42:31,83,344
2024-09-21,19:42:41,91,344
2024-09-21,19:42:51,78,344
2024-09-21,19:43:01,88,344
2024-09-21,19:43:11,91,345
2024-09-21,19:43:21,84,344
2024-09-21,19:43:31,90,344
2024-09-21,19:43:41,80,344
2024-09-21,19:43:51,76,344
2024-09-21,19:44:01,52,343
2024-09-21,19:44:11,53,343
2024-09-21,19:44:21,52,343
2024-09-21,19:44:31,77,343
2024-09-21,19:44:41,78,343
2024-09-21,19:44:51,92,343
2024-09-21,19:45:01,91,343
2024-09-21,19:45:11,81,343
2024-09-21,19:45:21,81,343
2024-09-21,19:45:32,82,344
2024-09-21,19:45:42,39,343
2024-09-21,19:45:52,86,343
2024-09-21,19:46:02,88,344
2024-09-21,19:46:12,89,344
2024-09-21,19:46:22,78,344
2024-09-21,19:46:32,81,344
2024-09-21,19:46:42,86,344
2024-09-21,19:46:52,90,344
2024-09-21,19:47:02,77,344
2024-09-21,19:47:12,78,344
2024-09-21,19:47:22,92,344
2024-09-21,19:47:32,77,344
2024-09-21,19:47:42,82,343
2024-09-21,19:47:52,87,343
2024-09-21,19:48:02,77,343
2024-09-21,19:48:12,89,343
2024-09-21,19:48:22,86,344
2024-09-21,19:48:32,82,343
2024-09-21,19:48:42,90,343
2024-09-21,19:48:52,92,343
2024-09-21,19:49:02,89,343
2024-09-21,19:49:12,79,343
2024-09-21,19:49:22,93,343
2024-09-21,19:49:32,108,343
2024-09-21,19:49:42,90,343
2024-09-21,19:49:52,90,343
2024-09-21,19:50:02,102,343
2024-09-21,19:50:12,97,343
2024-09-21,19:50:22,112,343
2024-09-21,19:50:32,96,343
2024-09-21,19:50:42,113,342
2024-09-21,19:50:52,114,342
2024-09-21,19:51:02,95,342
2024-09-21,19:51:12,110,342
2024-09-21,19:51:22,112,343
2024-09-21,19:51:32,98,343
2024-09-21,19:51:42,108,343
2024-09-21,19:51:52,96,343
2024-09-21,19:52:02,105,343
2024-09-21,19:52:12,107,343
2024-09-21,19:52:22,112,344
2024-09-21,19:52:32,99,344
2024-09-21,19:52:42,93,343
2024-09-21,19:52:52,104,342
2024-09-21,19:53:02,94,343
2024-09-21,19:53:12,94,342
2024-09-21,19:53:22,86,343
2024-09-21,19:53:32,84,342
2024-09-21,19:53:42,93,342
2024-09-21,19:53:52,96,342
2024-09-21,19:54:02,105,342
2024-09-21,19:54:12,109,342
2024-09-21,19:54:22,110,342
2024-09-21,19:54:32,104,342
2024-09-21,19:54:42,104,342
2024-09-21,19:54:52,92,342
2024-09-21,19:55:02,93,342
2024-09-21,19:55:12,103,342
2024-09-21,19:55:22,107,342
2024-09-21,19:55:32,113,342
2024-09-21,19:55:42,112,342
2024-09-21,19:55:52,112,343
2024-09-21,19:56:02,93,342
2024-09-21,19:56:12,91,342
2024-09-21,19:56:22,93,342
2024-09-21,19:56:32,106,341
2024-09-21,19:56:42,97,341
2024-09-21,19:56:52,100,342
