Data,Hora,Valor_LDR,Valor_Umidade
2024-09-24,00:11:14,52,689
2024-09-24,00:11:24,53,689
2024-09-24,00:11:34,50,689
2024-09-24,00:11:44,52,689
2024-09-24,00:11:54,50,689
2024-09-24,00:12:04,53,690
2024-09-24,00:12:14,52,690
2024-09-24,00:12:24,52,690
2024-09-24,00:12:34,54,690
2024-09-24,00:12:44,54,689
2024-09-24,00:12:54,50,689
2024-09-24,00:13:04,54,689
2024-09-24,00:13:14,51,689
2024-09-24,00:13:24,51,689
2024-09-24,00:13:34,50,689
2024-09-24,00:13:44,51,689
2024-09-24,00:13:54,52,689
2024-09-24,00:14:04,51,689
2024-09-24,00:14:14,50,689
2024-09-24,00:14:24,52,689
2024-09-24,00:14:34,54,689
2024-09-24,00:14:44,54,689
2024-09-24,00:14:54,49,689
2024-09-24,00:15:04,53,689
2024-09-24,00:15:14,53,689
2024-09-24,00:15:24,50,689
2024-09-24,00:15:34,52,689
2024-09-24,00:15:44,52,689
2024-09-24,00:15:54,54,689
2024-09-24,00:16:04,54,689
2024-09-24,00:16:14,51,689
2024-09-24,00:16:24,52,689
2024-09-24,00:16:34,54,689
2024-09-24,00:16:44,52,689
2024-09-24,00:16:54,50,689
2024-09-24,00:17:04,54,689
2024-09-24,00:17:14,55,689
2024-09-24,00:17:24,55,689
2024-09-24,00:17:34,56,689
2024-09-24,00:17:44,51,689
2024-09-24,00:17:54,51,689
2024-09-24,00:18:04,51,689
2024-09-24,00:18:14,53,689
2024-09-24,00:18:24,55,689
2024-09-24,00:18:34,49,689
2024-09-24,00:18:44,49,689
2024-09-24,00:18:54,50,689
2024-09-24,00:19:04,49,689
2024-09-24,00:19:14,52,689
2024-09-24,00:19:24,49,689
2024-09-24,00:19:34,48,689
2024-09-24,00:19:44,53,689
2024-09-24,00:19:54,49,689
2024-09-24,00:20:04,52,689
2024-09-24,00:20:14,49,689
2024-09-24,00:20:24,52,689
2024-09-24,00:20:34,52,689
2024-09-24,00:20:44,49,689
2024-09-24,00:20:54,50,689
2024-09-24,00:21:04,48,689
2024-09-24,00:21:14,51,689
2024-09-24,00:21:24,51,689
2024-09-24,00:21:34,51,689
2024-09-24,00:21:44,53,689
2024-09-24,00:21:54,49,689
2024-09-24,00:22:04,53,689
2024-09-24,00:22:14,53,689
2024-09-24,00:22:24,52,689
2024-09-24,00:22:34,52,689
2024-09-24,00:22:44,52,689
2024-09-24,00:22:54,51,689
2024-09-24,00:23:04,52,689
2024-09-24,00:23:14,51,688
2024-09-24,00:23:24,50,689
2024-09-24,00:23:34,55,689
2024-09-24,00:23:44,54,689
2024-09-24,00:23:54,52,689
2024-09-24,00:24:04,54,689
2024-09-24,00:24:14,54,689
2024-09-24,00:24:24,56,689
2024-09-24,00:24:34,53,689
2024-09-24,00:24:44,52,689
2024-09-24,00:24:54,54,689
2024-09-24,00:25:04,54,689
2024-09-24,00:25:14,50,689
2024-09-24,00:25:24,54,689
2024-09-24,00:25:34,48,689
2024-09-24,00:25:44,52,689
2024-09-24,00:25:54,54,689
2024-09-24,00:26:04,54,689
2024-09-24,00:26:14,52,689
2024-09-24,00:26:24,57,689
2024-09-24,00:26:34,55,689
2024-09-24,00:26:44,57,689
2024-09-24,00:26:54,56,689
2024-09-24,00:27:04,57,689
2024-09-24,00:27:14,60,689
2024-09-24,00:27:24,56,689
2024-09-24,00:27:34,56,689
2024-09-24,00:27:44,58,688
2024-09-24,00:27:54,61,689
2024-09-24,00:28:04,58,689
2024-09-24,00:28:14,61,689
2024-09-24,00:28:24,57,688
2024-09-24,00:28:34,61,688
2024-09-24,00:28:44,61,688
2024-09-24,00:28:54,61,688
2024-09-24,00:29:04,60,688
2024-09-24,00:29:14,55,688
2024-09-24,00:29:24,59,688
2024-09-24,00:29:34,58,689
2024-09-24,00:29:44,59,688
2024-09-24,00:29:54,60,689
2024-09-24,00:30:04,57,689
2024-09-24,00:30:14,60,688
2024-09-24,00:30:24,60,688
2024-09-24,00:30:34,63,688
2024-09-24,00:30:44,61,688
2024-09-24,00:30:54,63,688
2024-09-24,00:31:04,62,688
2024-09-24,00:31:14,59,688
2024-09-24,00:31:24,58,688
2024-09-24,00:31:34,60,688
2024-09-24,00:31:44,57,688
2024-09-24,00:31:55,57,688
2024-09-24,00:32:05,58,688
2024-09-24,00:32:15,57,688
2024-09-24,00:32:25,59,689
2024-09-24,00:32:35,61,688
2024-09-24,00:32:45,61,688
2024-09-24,00:32:55,61,688
2024-09-24,00:33:05,56,688
2024-09-24,00:33:15,59,688
2024-09-24,00:33:25,61,688
2024-09-24,00:33:35,61,688
2024-09-24,00:33:45,62,688
2024-09-24,00:33:55,59,688
2024-09-24,00:34:05,57,688
2024-09-24,00:34:15,62,688
2024-09-24,00:34:25,63,688
2024-09-24,00:34:35,64,688
2024-09-24,00:34:45,58,688
2024-09-24,00:34:55,61,688
2024-09-24,00:35:05,60,688
2024-09-24,00:35:15,62,688
2024-09-24,00:35:25,65,688
2024-09-24,00:35:35,66,688
2024-09-24,00:35:45,64,688
2024-09-24,00:35:55,67,688
2024-09-24,00:36:05,63,688
2024-09-24,00:36:15,68,688
2024-09-24,00:36:25,68,688
2024-09-24,00:36:35,67,688
2024-09-24,00:36:45,68,688
2024-09-24,00:36:55,66,688
2024-09-24,00:37:05,66,688
2024-09-24,00:37:15,69,688
2024-09-24,00:37:25,65,688
2024-09-24,00:37:35,64,688
2024-09-24,00:37:45,67,688
2024-09-24,00:37:55,65,688
2024-09-24,00:38:05,65,688
2024-09-24,00:38:15,71,688
2024-09-24,00:38:25,71,688
2024-09-24,00:38:35,71,688
2024-09-24,00:38:45,71,688
2024-09-24,00:38:55,72,688
2024-09-24,00:39:05,66,688
2024-09-24,00:39:15,71,688
2024-09-24,00:39:25,67,688
2024-09-24,00:39:35,68,688
2024-09-24,00:39:45,73,688
2024-09-24,00:39:55,71,688
2024-09-24,00:40:05,72,688
2024-09-24,00:40:15,73,688
2024-09-24,00:40:25,68,688
2024-09-24,00:40:35,86,687
2024-09-24,00:40:45,89,688
2024-09-24,00:40:55,89,688
2024-09-24,00:41:05,92,688
2024-09-24,00:41:15,88,688
2024-09-24,00:41:25,91,688
2024-09-24,00:41:35,91,688
2024-09-24,00:41:45,76,688
2024-09-24,00:41:55,77,687
2024-09-24,00:42:05,77,688
2024-09-24,00:42:15,81,687
2024-09-24,00:42:25,80,687
2024-09-24,00:42:35,79,688
2024-09-24,00:42:45,82,687
2024-09-24,00:42:55,85,687
2024-09-24,00:43:05,82,687
2024-09-24,00:43:15,83,687
2024-09-24,00:43:25,86,687
2024-09-24,00:43:35,82,688
2024-09-24,00:43:45,82,687
2024-09-24,00:43:55,86,687
2024-09-24,00:44:05,83,687
2024-09-24,00:44:15,84,687
2024-09-24,00:44:25,85,687
2024-09-24,00:44:35,86,687
2024-09-24,00:44:45,87,687
2024-09-24,00:44:55,85,687
2024-09-24,00:45:05,84,687
2024-09-24,00:45:15,84,687
2024-09-24,00:45:25,81,687
2024-09-24,00:45:35,80,687
2024-09-24,00:45:45,78,687
2024-09-24,00:45:55,75,687
2024-09-24,00:46:05,76,687
2024-09-24,00:46:15,75,687
2024-09-24,00:46:25,75,687
2024-09-24,00:46:35,75,687
2024-09-24,00:46:45,81,687
2024-09-24,00:46:55,75,687
2024-09-24,00:47:05,75,687
2024-09-24,00:47:15,76,687
2024-09-24,00:47:25,80,687
2024-09-24,00:47:35,81,687
2024-09-24,00:47:45,75,687
2024-09-24,00:47:55,78,687
2024-09-24,00:48:05,77,687
2024-09-24,00:48:15,80,687
2024-09-24,00:48:25,77,687
2024-09-24,00:48:35,80,687
2024-09-24,00:48:45,79,687
2024-09-24,00:48:55,81,687
2024-09-24,00:49:05,80,687
2024-09-24,00:49:15,77,687
2024-09-24,00:49:25,76,687
2024-09-24,00:49:35,81,687
2024-09-24,00:49:45,77,687
2024-09-24,00:49:55,79,687
2024-09-24,00:50:05,77,687
2024-09-24,00:50:15,74,687
2024-09-24,00:50:25,81,687
2024-09-24,00:50:35,79,687
2024-09-24,00:50:45,75,687
2024-09-24,00:50:55,76,687
2024-09-24,00:51:05,73,687
2024-09-24,00:51:15,79,687
2024-09-24,00:51:25,76,687
2024-09-24,00:51:35,76,687
2024-09-24,00:51:45,80,687
2024-09-24,00:51:55,74,687
2024-09-24,00:52:05,73,687
2024-09-24,00:52:15,72,687
2024-09-24,00:52:25,79,687
2024-09-24,00:52:35,74,687
2024-09-24,00:52:45,73,687
2024-09-24,00:52:55,73,687
2024-09-24,00:53:05,73,687
2024-09-24,00:53:15,75,687
2024-09-24,00:53:25,72,687
2024-09-24,00:53:35,73,687
2024-09-24,00:53:46,76,687
2024-09-24,00:53:56,72,687
2024-09-24,00:54:06,71,687
2024-09-24,00:54:16,75,687
2024-09-24,00:54:26,73,687
2024-09-24,00:54:36,71,687
2024-09-24,00:54:46,75,687
2024-09-24,00:54:56,76,687
2024-09-24,00:55:06,71,687
2024-09-24,00:55:16,71,686
2024-09-24,00:55:26,71,687
2024-09-24,00:55:36,73,687
2024-09-24,00:55:46,71,687
2024-09-24,00:55:56,70,687
2024-09-24,00:56:06,73,686
2024-09-24,00:56:16,76,686
2024-09-24,00:56:26,75,687
2024-09-24,00:56:36,74,686
2024-09-24,00:56:46,74,687
2024-09-24,00:56:56,70,687
2024-09-24,00:57:06,75,686
2024-09-24,00:57:16,74,686
2024-09-24,00:57:26,69,686
2024-09-24,00:57:36,73,686
2024-09-24,00:57:46,73,686
2024-09-24,00:57:56,68,686
2024-09-24,00:58:06,70,686
2024-09-24,00:58:16,72,686
2024-09-24,00:58:26,72,686
2024-09-24,00:58:36,70,687
2024-09-24,00:58:46,72,686
2024-09-24,00:58:56,72,686
2024-09-24,00:59:06,69,686
2024-09-24,00:59:16,69,686
2024-09-24,00:59:26,71,686
2024-09-24,00:59:36,73,686
2024-09-24,00:59:46,72,686
2024-09-24,00:59:56,71,686
2024-09-24,01:00:06,72,686
2024-09-24,01:00:16,73,686
2024-09-24,01:00:26,69,686
2024-09-24,01:00:36,68,686
2024-09-24,01:00:46,73,686
2024-09-24,01:00:56,71,686
2024-09-24,01:01:06,72,686
2024-09-24,01:01:16,68,686
2024-09-24,01:01:26,73,686
2024-09-24,01:01:36,68,686
2024-09-24,01:01:46,68,686
2024-09-24,01:01:56,72,686
2024-09-24,01:02:06,67,686
2024-09-24,01:02:16,69,686
2024-09-24,01:02:26,68,686
2024-09-24,01:02:36,71,686
2024-09-24,01:02:46,70,686
2024-09-24,01:02:56,70,686
2024-09-24,01:03:06,70,686
2024-09-24,01:03:16,68,686
2024-09-24,01:03:26,71,686
2024-09-24,01:03:36,71,686
2024-09-24,01:03:46,72,686
2024-09-24,01:03:56,71,686
2024-09-24,01:04:06,66,686
2024-09-24,01:04:16,67,686
2024-09-24,01:04:26,67,686
2024-09-24,01:04:36,69,686
2024-09-24,01:04:46,67,686
2024-09-24,01:04:56,70,686
2024-09-24,01:05:06,67,686
2024-09-24,01:05:16,70,686
2024-09-24,01:05:26,66,686
2024-09-24,01:05:36,69,686
2024-09-24,01:05:46,70,686
2024-09-24,01:05:56,70,686
2024-09-24,01:06:06,64,686
2024-09-24,01:06:16,65,686
2024-09-24,01:06:26,64,686
2024-09-24,01:06:36,71,686
2024-09-24,01:06:46,66,686
2024-09-24,01:06:56,66,686
2024-09-24,01:07:06,68,686
2024-09-24,01:07:16,70,686
2024-09-24,01:07:26,70,686
2024-09-24,01:07:36,68,686
2024-09-24,01:07:46,68,686
2024-09-24,01:07:56,69,686
2024-09-24,01:08:06,66,686
2024-09-24,01:08:16,67,686
2024-09-24,01:08:26,67,686
2024-09-24,01:08:36,64,686
2024-09-24,01:08:46,66,686
2024-09-24,01:08:56,66,686
2024-09-24,01:09:06,68,686
2024-09-24,01:09:16,66,686
2024-09-24,01:09:26,64,686
2024-09-24,01:09:36,65,686
2024-09-24,01:09:46,67,686
2024-09-24,01:09:56,63,686
2024-09-24,01:10:06,64,686
2024-09-24,01:10:16,66,686
2024-09-24,01:10:26,66,685
2024-09-24,01:10:36,64,686
2024-09-24,01:10:46,65,686
2024-09-24,01:10:56,65,686
2024-09-24,01:11:06,67,686
2024-09-24,01:11:16,67,686
2024-09-24,01:11:26,65,686
2024-09-24,01:11:36,66,686
2024-09-24,01:11:46,63,686
2024-09-24,01:11:56,67,686
2024-09-24,01:12:06,64,686
2024-09-24,01:12:16,66,686
2024-09-24,01:12:26,68,686
2024-09-24,01:12:36,67,686
2024-09-24,01:12:46,63,686
2024-09-24,01:12:56,68,686
2024-09-24,01:13:06,64,686
2024-09-24,01:13:16,68,686
2024-09-24,01:13:26,63,686
2024-09-24,01:13:36,64,686
2024-09-24,01:13:46,67,685
2024-09-24,01:13:56,66,686
2024-09-24,01:14:06,64,686
2024-09-24,01:14:16,64,686
2024-09-24,01:14:26,69,686
2024-09-24,01:14:36,63,685
2024-09-24,01:14:46,64,685
2024-09-24,01:14:56,67,686
2024-09-24,01:15:06,67,685
2024-09-24,01:15:16,67,686
2024-09-24,01:15:26,64,685
2024-09-24,01:15:36,63,685
2024-09-24,01:15:47,63,686
2024-09-24,01:15:57,62,685
2024-09-24,01:16:07,66,685
2024-09-24,01:16:17,65,685
2024-09-24,01:16:27,66,685
2024-09-24,01:16:37,68,685
2024-09-24,01:16:47,67,685
2024-09-24,01:16:57,62,685
2024-09-24,01:17:07,64,685
2024-09-24,01:17:17,63,685
2024-09-24,01:17:27,62,685
2024-09-24,01:17:37,63,686
2024-09-24,01:17:47,64,685
2024-09-24,01:17:57,63,685
2024-09-24,01:18:07,63,685
2024-09-24,01:18:17,67,685
2024-09-24,01:18:27,66,685
2024-09-24,01:18:37,63,685
2024-09-24,01:18:47,67,685
2024-09-24,01:18:57,66,685
2024-09-24,01:19:07,67,685
2024-09-24,01:19:17,67,685
2024-09-24,01:19:27,64,685
2024-09-24,01:19:37,65,685
2024-09-24,01:19:47,66,685
2024-09-24,01:19:57,67,685
2024-09-24,01:20:07,68,685
2024-09-24,01:20:17,64,685
2024-09-24,01:20:27,65,685
2024-09-24,01:20:37,68,685
2024-09-24,01:20:47,68,685
2024-09-24,01:20:57,65,685
2024-09-24,01:21:07,64,685
2024-09-24,01:21:17,66,685
2024-09-24,01:21:27,64,685
2024-09-24,01:21:37,67,685
2024-09-24,01:21:47,62,685
2024-09-24,01:21:57,65,685
2024-09-24,01:22:07,64,685
2024-09-24,01:22:17,67,685
2024-09-24,01:22:27,68,685
2024-09-24,01:22:37,67,685
2024-09-24,01:22:47,64,685
2024-09-24,01:22:57,63,685
2024-09-24,01:23:07,67,685
2024-09-24,01:23:17,67,685
2024-09-24,01:23:27,65,685
2024-09-24,01:23:37,62,685
2024-09-24,01:23:47,68,685
2024-09-24,01:23:57,67,685
2024-09-24,01:24:07,68,685
2024-09-24,01:24:17,68,685
2024-09-24,01:24:27,66,685
2024-09-24,01:24:37,67,685
2024-09-24,01:24:47,62,685
2024-09-24,01:24:57,66,685
2024-09-24,01:25:07,66,685
2024-09-24,01:25:17,66,685
2024-09-24,01:25:27,65,685
2024-09-24,01:25:37,66,685
2024-09-24,01:25:47,64,685
2024-09-24,01:25:57,65,685
2024-09-24,01:26:07,61,685
2024-09-24,01:26:17,62,685
2024-09-24,01:26:27,64,684
2024-09-24,01:26:37,66,685
2024-09-24,01:26:47,65,685
2024-09-24,01:26:57,60,685
2024-09-24,01:27:07,65,685
2024-09-24,01:27:17,60,685
2024-09-24,01:27:27,66,685
2024-09-24,01:27:37,59,685
2024-09-24,01:27:47,63,684
2024-09-24,01:27:57,61,684
2024-09-24,01:28:07,64,685
2024-09-24,01:28:17,61,684
2024-09-24,01:28:27,62,684
2024-09-24,01:28:37,64,685
2024-09-24,01:28:47,61,684
2024-09-24,01:28:57,60,684
2024-09-24,01:29:07,65,684
2024-09-24,01:29:17,66,685
2024-09-24,01:29:27,64,684
2024-09-24,01:29:37,61,684
2024-09-24,01:29:47,59,684
2024-09-24,01:29:57,60,684
2024-09-24,01:30:07,60,685
2024-09-24,01:30:17,64,685
2024-09-24,01:30:27,63,685
2024-09-24,01:30:37,64,684
2024-09-24,01:30:47,64,685
2024-09-24,01:30:57,64,684
2024-09-24,01:31:07,60,684
2024-09-24,01:31:17,61,684
2024-09-24,01:31:27,60,684
2024-09-24,01:31:37,60,684
2024-09-24,01:31:47,61,684
2024-09-24,01:31:57,64,684
2024-09-24,01:32:07,64,684
2024-09-24,01:32:17,64,685
2024-09-24,01:32:27,64,684
2024-09-24,01:32:37,59,684
2024-09-24,01:32:47,60,684
2024-09-24,01:32:57,64,684
2024-09-24,01:33:07,62,684
2024-09-24,01:33:17,59,684
2024-09-24,01:33:27,60,684
2024-09-24,01:33:37,59,684
2024-09-24,01:33:47,62,684
2024-09-24,01:33:57,62,684
2024-09-24,01:34:07,61,684
2024-09-24,01:34:17,62,684
2024-09-24,01:34:27,59,684
2024-09-24,01:34:37,63,684
2024-09-24,01:34:47,62,684
2024-09-24,01:34:57,60,684
2024-09-24,01:35:07,58,684
2024-09-24,01:35:17,63,684
2024-09-24,01:35:27,62,684
2024-09-24,01:35:37,59,684
2024-09-24,01:35:47,61,684
2024-09-24,01:35:57,59,684
2024-09-24,01:36:07,62,684
2024-09-24,01:36:17,57,684
2024-09-24,01:36:27,60,684
2024-09-24,01:36:37,60,684
2024-09-24,01:36:47,62,684
2024-09-24,01:36:57,58,684
2024-09-24,01:37:07,56,684
2024-09-24,01:37:17,58,684
2024-09-24,01:37:27,58,684
2024-09-24,01:37:38,58,684
2024-09-24,01:37:48,60,684
2024-09-24,01:37:58,63,684
2024-09-24,01:38:08,59,684
2024-09-24,01:38:18,56,684
2024-09-24,01:38:28,58,684
2024-09-24,01:38:38,60,684
2024-09-24,01:38:48,61,684
2024-09-24,01:38:58,61,684
2024-09-24,01:39:08,59,684
2024-09-24,01:39:18,57,684
2024-09-24,01:39:28,59,684
2024-09-24,01:39:38,58,684
2024-09-24,01:39:48,55,684
2024-09-24,01:39:58,55,684
2024-09-24,01:40:08,54,684
2024-09-24,01:40:18,54,684
2024-09-24,01:40:28,57,684
2024-09-24,01:40:38,58,684
2024-09-24,01:40:48,56,684
2024-09-24,01:40:58,58,684
2024-09-24,01:41:08,56,684
2024-09-24,01:41:18,55,684
2024-09-24,01:41:28,56,684
2024-09-24,01:41:38,59,683
2024-09-24,01:41:48,53,684
2024-09-24,01:41:58,55,684
2024-09-24,01:42:08,56,684
2024-09-24,01:42:18,58,684
2024-09-24,01:42:28,55,684
2024-09-24,01:42:38,53,684
2024-09-24,01:42:48,59,684
2024-09-24,01:42:58,54,684
2024-09-24,01:43:08,54,684
2024-09-24,01:43:18,57,684
2024-09-24,01:43:28,57,683
2024-09-24,01:43:38,57,683
2024-09-24,01:43:48,55,684
2024-09-24,01:43:58,52,684
2024-09-24,01:44:08,52,684
2024-09-24,01:44:18,52,683
2024-09-24,01:44:28,56,683
2024-09-24,01:44:38,54,683
2024-09-24,01:44:48,55,683
2024-09-24,01:44:58,56,683
2024-09-24,01:45:08,56,683
2024-09-24,01:45:18,52,683
2024-09-24,01:45:28,54,683
2024-09-24,01:45:38,53,683
2024-09-24,01:45:48,53,683
2024-09-24,01:45:58,53,683
2024-09-24,01:46:08,52,683
2024-09-24,01:46:18,52,683
2024-09-24,01:46:28,52,683
2024-09-24,01:46:38,56,683
2024-09-24,01:46:48,55,683
2024-09-24,01:46:58,52,683
2024-09-24,01:47:08,56,683
2024-09-24,01:47:18,53,683
2024-09-24,01:47:28,56,683
2024-09-24,01:47:38,55,683
2024-09-24,01:47:48,52,683
2024-09-24,01:47:58,53,683
2024-09-24,01:48:08,55,683
2024-09-24,01:48:18,54,683
2024-09-24,01:48:28,55,683
2024-09-24,01:48:38,53,683
2024-09-24,01:48:48,53,683
2024-09-24,01:48:58,55,683
2024-09-24,01:49:08,56,683
2024-09-24,01:49:18,53,683
2024-09-24,01:49:28,51,683
2024-09-24,01:49:38,54,683
2024-09-24,01:49:48,50,683
2024-09-24,01:49:58,53,683
2024-09-24,01:50:08,50,683
2024-09-24,01:50:18,52,683
2024-09-24,01:50:28,50,683
2024-09-24,01:50:38,54,683
2024-09-24,01:50:48,54,683
2024-09-24,01:50:58,54,683
2024-09-24,01:51:08,52,683
2024-09-24,01:51:18,51,683
2024-09-24,01:51:28,53,683
2024-09-24,01:51:38,53,683
2024-09-24,01:51:48,52,683
2024-09-24,01:51:58,49,683
2024-09-24,01:52:08,54,683
2024-09-24,01:52:18,54,683
2024-09-24,01:52:28,54,683
2024-09-24,01:52:38,54,683
2024-09-24,01:52:48,53,683
2024-09-24,01:52:58,53,683
2024-09-24,01:53:08,50,683
2024-09-24,01:53:18,53,683
2024-09-24,01:53:28,55,683
2024-09-24,01:53:38,53,683
2024-09-24,01:53:48,53,683
2024-09-24,01:53:58,54,683
2024-09-24,01:54:08,53,683
2024-09-24,01:54:18,53,682
2024-09-24,01:54:28,50,682
2024-09-24,01:54:38,51,683
2024-09-24,01:54:48,52,683
2024-09-24,01:54:58,55,682
2024-09-24,01:55:08,53,683
2024-09-24,01:55:18,49,682
2024-09-24,01:55:28,54,682
2024-09-24,01:55:38,50,682
2024-09-24,01:55:48,55,683
2024-09-24,01:55:58,50,683
2024-09-24,01:56:08,51,683
2024-09-24,01:56:18,54,683
2024-09-24,01:56:28,52,682
2024-09-24,01:56:38,51,682
2024-09-24,01:56:48,50,682
2024-09-24,01:56:58,54,683
2024-09-24,01:57:08,50,682
2024-09-24,01:57:18,51,683
2024-09-24,01:57:28,54,683
2024-09-24,01:57:38,54,683
2024-09-24,01:57:48,55,682
2024-09-24,01:57:58,52,682
2024-09-24,01:58:08,49,682
2024-09-24,01:58:18,50,682
2024-09-24,01:58:28,50,682
2024-09-24,01:58:38,53,682
2024-09-24,01:58:48,50,682
2024-09-24,01:58:58,53,682
2024-09-24,01:59:08,54,683
2024-09-24,01:59:18,52,682
2024-09-24,01:59:29,49,682
2024-09-24,01:59:39,52,682
2024-09-24,01:59:49,50,682
2024-09-24,01:59:59,49,682
2024-09-24,02:00:09,50,682
2024-09-24,02:00:19,51,682
2024-09-24,02:00:29,54,682
2024-09-24,02:00:39,49,682
2024-09-24,02:00:49,53,682
2024-09-24,02:00:59,52,682
2024-09-24,02:01:09,52,682
2024-09-24,02:01:19,53,682
2024-09-24,02:01:29,51,682
2024-09-24,02:01:39,55,682
2024-09-24,02:01:49,53,682
2024-09-24,02:01:59,50,682
2024-09-24,02:02:09,53,682
2024-09-24,02:02:19,50,682
2024-09-24,02:02:29,48,682
2024-09-24,02:02:39,52,682
2024-09-24,02:02:49,50,682
2024-09-24,02:02:59,51,682
2024-09-24,02:03:09,52,682
2024-09-24,02:03:19,53,682
2024-09-24,02:03:29,52,682
2024-09-24,02:03:39,49,682
2024-09-24,02:03:49,51,682
2024-09-24,02:03:59,48,682
2024-09-24,02:04:09,50,682
2024-09-24,02:04:19,49,682
2024-09-24,02:04:29,52,682
2024-09-24,02:04:39,48,682
2024-09-24,02:04:49,49,682
2024-09-24,02:04:59,53,682
2024-09-24,02:05:09,52,682
2024-09-24,02:05:19,51,682
2024-09-24,02:05:29,53,682
2024-09-24,02:05:39,50,682
2024-09-24,02:05:49,48,682
2024-09-24,02:05:59,50,682
2024-09-24,02:06:09,51,682
2024-09-24,02:06:19,54,682
2024-09-24,02:06:29,51,682
2024-09-24,02:06:39,49,682
2024-09-24,02:06:49,50,682
2024-09-24,02:06:59,53,682
2024-09-24,02:07:09,53,682
2024-09-24,02:07:19,53,682
2024-09-24,02:07:29,52,682
2024-09-24,02:07:39,50,682
2024-09-24,02:07:49,52,682
2024-09-24,02:07:59,52,682
2024-09-24,02:08:09,49,682
2024-09-24,02:08:19,48,682
2024-09-24,02:08:29,49,682
2024-09-24,02:08:39,50,682
2024-09-24,02:08:49,47,682
2024-09-24,02:08:59,51,682
2024-09-24,02:09:09,49,681
2024-09-24,02:09:19,52,682
2024-09-24,02:09:29,50,681
2024-09-24,02:09:39,49,682
2024-09-24,02:09:49,51,681
2024-09-24,02:09:59,54,682
2024-09-24,02:10:09,54,682
2024-09-24,02:10:19,51,682
2024-09-24,02:10:29,51,681
2024-09-24,02:10:39,53,681
2024-09-24,02:10:49,52,682
2024-09-24,02:10:59,50,681
2024-09-24,02:11:09,54,681
2024-09-24,02:11:19,49,681
2024-09-24,02:11:29,50,682
2024-09-24,02:11:39,54,682
2024-09-24,02:11:49,54,681
2024-09-24,02:11:59,54,681
2024-09-24,02:12:09,51,681
2024-09-24,02:12:19,49,681
2024-09-24,02:12:29,49,681
2024-09-24,02:12:39,49,681
2024-09-24,02:12:49,52,681
2024-09-24,02:12:59,50,681
2024-09-24,02:13:09,53,681
2024-09-24,02:13:19,52,681
2024-09-24,02:13:29,52,681
2024-09-24,02:13:39,48,681
2024-09-24,02:13:49,51,681
2024-09-24,02:13:59,48,681
2024-09-24,02:14:09,48,681
2024-09-24,02:14:19,48,681
2024-09-24,02:14:29,49,681
2024-09-24,02:14:39,49,681
2024-09-24,02:14:49,49,681
2024-09-24,02:14:59,53,681
2024-09-24,02:15:09,52,681
2024-09-24,02:15:19,50,681
2024-09-24,02:15:29,52,681
2024-09-24,02:15:39,52,681
2024-09-24,02:15:49,52,681
2024-09-24,02:15:59,53,681
2024-09-24,02:16:09,50,681
2024-09-24,02:16:19,54,681
2024-09-24,02:16:29,52,681
2024-09-24,02:16:39,50,681
