Data,Hora,Valor_LDR,Valor_Umidade
2024-09-22,11:47:05,1008,235
2024-09-22,11:47:15,1009,235
2024-09-22,11:47:25,1009,235
2024-09-22,11:47:35,1009,235
2024-09-22,11:47:45,1008,234
2024-09-22,11:47:55,1009,234
2024-09-22,11:48:05,1009,234
2024-09-22,11:48:15,1009,234
2024-09-22,11:48:25,1009,235
2024-09-22,11:48:35,1009,234
2024-09-22,11:48:45,1009,234
2024-09-22,11:48:55,1009,234
2024-09-22,11:49:05,1008,234
2024-09-22,11:49:15,1009,234
2024-09-22,11:49:25,1009,234
2024-09-22,11:49:35,1009,233
2024-09-22,11:49:45,1009,233
2024-09-22,11:49:55,1009,234
2024-09-22,11:50:05,1009,233
2024-09-22,11:50:15,1009,234
2024-09-22,11:50:25,1008,234
2024-09-22,11:50:35,1008,233
2024-09-22,11:50:45,1009,233
2024-09-22,11:50:55,1009,233
2024-09-22,11:51:05,1008,233
2024-09-22,11:51:15,1009,234
2024-09-22,11:51:25,1009,234
2024-09-22,11:51:35,1009,233
2024-09-22,11:51:45,1009,233
2024-09-22,11:51:55,1009,233
2024-09-22,11:52:05,1009,233
2024-09-22,11:52:15,1009,233
2024-09-22,11:52:25,1009,233
2024-09-22,11:52:35,1009,233
2024-09-22,11:52:45,1009,233
2024-09-22,11:52:55,1008,233
2024-09-22,11:53:05,1009,233
2024-09-22,11:53:15,1009,233
2024-09-22,11:53:25,1009,233
2024-09-22,11:53:35,1009,233
2024-09-22,11:53:45,1009,232
2024-09-22,11:53:55,1009,232
2024-09-22,11:54:05,1009,232
2024-09-22,11:54:15,1009,232
2024-09-22,11:54:25,1009,232
2024-09-22,11:54:35,1009,232
2024-09-22,11:54:45,1009,232
2024-09-22,11:54:55,1009,232
2024-09-22,11:55:05,1009,232
2024-09-22,11:55:15,1009,232
2024-09-22,11:55:25,1008,232
2024-09-22,11:55:35,1008,232
2024-09-22,11:55:45,1009,232
2024-09-22,11:55:55,1009,232
2024-09-22,11:56:05,1008,232
2024-09-22,11:56:15,1008,232
2024-09-22,11:56:25,1008,232
2024-09-22,11:56:35,1009,232
2024-09-22,11:56:45,1010,231
2024-09-22,11:56:55,1009,231
2024-09-22,11:57:05,1010,230
2024-09-22,11:57:15,1008,231
2024-09-22,11:57:25,1008,231
2024-09-22,11:57:35,1009,231
2024-09-22,11:57:45,1009,231
2024-09-22,11:57:55,1008,231
2024-09-22,11:58:05,1009,231
2024-09-22,11:58:15,1009,231
2024-09-22,11:58:25,1008,231
2024-09-22,11:58:35,1008,232
2024-09-22,11:58:45,1008,232
2024-09-22,11:58:55,1008,231
2024-09-22,11:59:05,1008,231
2024-09-22,11:59:15,1008,231
2024-09-22,11:59:25,1008,231
2024-09-22,11:59:35,1008,230
2024-09-22,11:59:45,1008,230
2024-09-22,11:59:55,1008,230
2024-09-22,12:00:06,1008,230
2024-09-22,12:00:16,1008,230
2024-09-22,12:00:26,1008,230
2024-09-22,12:00:36,1008,230
2024-09-22,12:00:46,1008,230
2024-09-22,12:00:56,1008,230
2024-09-22,12:01:06,1008,230
2024-09-22,12:01:16,1008,229
2024-09-22,12:01:26,1008,229
2024-09-22,12:01:36,1008,230
2024-09-22,12:01:46,1008,230
2024-09-22,12:01:56,1008,229
2024-09-22,12:02:06,1008,229
2024-09-22,12:02:16,1008,229
2024-09-22,12:02:26,1008,230
2024-09-22,12:02:36,1008,230
2024-09-22,12:02:46,1009,230
2024-09-22,12:02:56,1008,230
2024-09-22,12:03:06,1009,229
2024-09-22,12:03:16,1009,230
2024-09-22,12:03:26,1008,230
2024-09-22,12:03:36,1009,229
2024-09-22,12:03:46,1009,230
2024-09-22,12:03:56,1009,229
2024-09-22,12:04:06,1008,229
2024-09-22,12:04:16,1009,229
2024-09-22,12:04:26,1009,229
2024-09-22,12:04:36,1009,229
2024-09-22,12:04:46,1009,229
2024-09-22,12:04:56,1009,229
2024-09-22,12:05:06,1009,229
2024-09-22,12:05:16,1009,229
2024-09-22,12:05:26,1009,229
2024-09-22,12:05:36,1009,229
2024-09-22,12:05:46,1008,230
2024-09-22,12:05:56,1009,229
2024-09-22,12:06:06,1009,229
2024-09-22,12:06:16,1009,229
2024-09-22,12:06:26,1009,229
2024-09-22,12:06:36,1008,229
2024-09-22,12:06:46,1008,229
2024-09-22,12:06:56,1008,229
2024-09-22,12:07:06,1008,229
2024-09-22,12:07:16,1008,229
2024-09-22,12:07:26,1008,229
2024-09-22,12:07:36,1008,228
2024-09-22,12:07:46,1008,228
2024-09-22,12:07:56,1009,228
2024-09-22,12:08:06,1008,229
2024-09-22,12:08:16,1008,228
2024-09-22,12:08:26,1009,228
2024-09-22,12:08:36,1009,228
2024-09-22,12:08:46,1009,228
2024-09-22,12:08:56,1009,229
2024-09-22,12:09:06,1009,228
2024-09-22,12:09:16,1009,228
2024-09-22,12:09:26,1009,228
2024-09-22,12:09:36,1009,228
2024-09-22,12:09:46,1008,228
2024-09-22,12:09:56,1009,228
2024-09-22,12:10:06,1009,229
2024-09-22,12:10:16,1009,229
2024-09-22,12:10:26,1008,228
2024-09-22,12:10:36,1008,228
2024-09-22,12:10:46,1008,228
2024-09-22,12:10:56,1008,228
2024-09-22,12:11:06,1009,229
2024-09-22,12:11:16,1008,228
2024-09-22,12:11:26,1008,228
2024-09-22,12:11:36,1009,228
2024-09-22,12:11:46,1009,228
2024-09-22,12:11:56,1008,228
2024-09-22,12:12:06,1008,228
2024-09-22,12:12:16,1008,228
2024-09-22,12:12:26,1009,228
2024-09-22,12:12:36,1008,228
2024-09-22,12:12:46,1008,228
2024-09-22,12:12:56,1009,228
2024-09-22,12:13:06,1009,228
2024-09-22,12:13:16,1009,228
2024-09-22,12:13:26,1008,228
2024-09-22,12:13:36,1009,228
2024-09-22,12:13:46,1008,228
2024-09-22,12:13:56,1009,228
2024-09-22,12:14:06,1009,228
2024-09-22,12:14:16,1009,228
2024-09-22,12:14:26,1009,228
2024-09-22,12:14:36,1009,228
2024-09-22,12:14:46,1009,228
2024-09-22,12:14:56,1009,228
2024-09-22,12:15:06,1008,228
2024-09-22,12:15:16,1009,228
2024-09-22,12:15:26,1009,229
2024-09-22,12:15:36,1009,229
2024-09-22,12:15:46,1008,229
2024-09-22,12:15:56,1009,229
2024-09-22,12:16:06,1009,229
2024-09-22,12:16:16,1009,228
2024-09-22,12:16:26,1008,228
2024-09-22,12:16:36,1009,228
2024-09-22,12:16:46,1009,228
2024-09-22,12:16:56,1009,227
2024-09-22,12:17:06,1009,227
2024-09-22,12:17:16,1008,227
2024-09-22,12:17:26,1008,226
2024-09-22,12:17:36,1009,227
2024-09-22,12:17:46,1008,226
2024-09-22,12:17:56,1008,226
2024-09-22,12:18:06,1009,226
2024-09-22,12:18:16,1009,226
2024-09-22,12:18:26,1009,226
2024-09-22,12:18:36,1010,226
2024-09-22,12:18:46,1009,226
2024-09-22,12:18:56,1009,226
2024-09-22,12:19:06,1009,226
2024-09-22,12:19:16,1009,226
2024-09-22,12:19:26,1009,226
2024-09-22,12:19:36,1008,226
2024-09-22,12:19:46,1009,226
2024-09-22,12:19:56,1009,226
2024-09-22,12:20:06,1009,226
2024-09-22,12:20:16,1009,226
2024-09-22,12:20:26,1008,226
2024-09-22,12:20:36,1009,226
2024-09-22,12:20:46,1009,226
2024-09-22,12:20:57,1009,226
2024-09-22,12:21:07,1009,226
2024-09-22,12:21:17,1008,226
2024-09-22,12:21:27,1009,226
2024-09-22,12:21:37,1008,226
2024-09-22,12:21:47,1008,226
2024-09-22,12:21:57,1009,226
2024-09-22,12:22:07,1009,226
2024-09-22,12:22:17,1009,226
2024-09-22,12:22:27,1008,226
2024-09-22,12:22:37,1009,226
2024-09-22,12:22:47,1008,225
2024-09-22,12:22:57,1008,225
2024-09-22,12:23:07,1009,226
2024-09-22,12:23:17,1009,226
2024-09-22,12:23:27,1008,226
2024-09-22,12:23:37,1009,226
2024-09-22,12:23:47,1008,226
2024-09-22,12:23:57,1009,226
2024-09-22,12:24:07,1009,226
2024-09-22,12:24:17,1009,226
2024-09-22,12:24:27,1009,226
2024-09-22,12:24:37,1009,225
2024-09-22,12:24:47,1009,227
2024-09-22,12:24:57,1009,227
2024-09-22,12:25:07,1008,227
2024-09-22,12:25:17,1008,227
2024-09-22,12:25:27,1008,226
2024-09-22,12:25:37,1008,226
2024-09-22,12:25:47,1008,226
2024-09-22,12:25:57,1009,226
2024-09-22,12:26:07,1009,226
2024-09-22,12:26:17,1009,226
2024-09-22,12:26:27,1009,226
2024-09-22,12:26:37,1009,226
2024-09-22,12:26:47,1009,225
2024-09-22,12:26:57,1008,225
2024-09-22,12:27:07,1008,225
2024-09-22,12:27:17,1008,226
2024-09-22,12:27:27,1009,226
2024-09-22,12:27:37,1009,225
2024-09-22,12:27:47,1008,225
2024-09-22,12:27:57,1008,225
2024-09-22,12:28:07,1009,225
2024-09-22,12:28:17,1009,225
2024-09-22,12:28:27,1009,225
2024-09-22,12:28:37,1009,225
2024-09-22,12:28:47,1009,225
2024-09-22,12:28:57,1009,225
2024-09-22,12:29:07,1009,226
2024-09-22,12:29:17,1008,225
2024-09-22,12:29:27,1008,225
2024-09-22,12:29:37,1008,225
2024-09-22,12:29:47,1008,225
2024-09-22,12:29:57,1008,225
2024-09-22,12:30:07,1008,225
2024-09-22,12:30:17,1009,225
2024-09-22,12:30:27,1009,225
2024-09-22,12:30:37,1009,225
2024-09-22,12:30:47,1009,225
2024-09-22,12:30:57,1008,225
2024-09-22,12:31:07,1008,225
2024-09-22,12:31:17,1009,225
2024-09-22,12:31:27,1008,225
2024-09-22,12:31:37,1009,225
2024-09-22,12:31:47,1009,225
2024-09-22,12:31:57,1009,225
2024-09-22,12:32:07,1009,225
2024-09-22,12:32:17,1009,225
2024-09-22,12:32:27,1008,225
2024-09-22,12:32:37,1009,225
2024-09-22,12:32:47,1008,225
2024-09-22,12:32:57,1009,225
2024-09-22,12:33:07,1009,225
2024-09-22,12:33:17,1009,225
2024-09-22,12:33:27,1009,225
2024-09-22,12:33:37,1009,225
2024-09-22,12:33:47,1009,225
2024-09-22,12:33:57,1009,225
2024-09-22,12:34:07,1009,225
2024-09-22,12:34:17,1009,225
2024-09-22,12:34:27,1009,225
2024-09-22,12:34:37,1009,225
2024-09-22,12:34:47,1009,225
2024-09-22,12:34:57,1008,225
2024-09-22,12:35:07,1009,224
2024-09-22,12:35:17,1009,224
2024-09-22,12:35:27,1009,224
2024-09-22,12:35:37,1009,224
2024-09-22,12:35:47,1009,224
2024-09-22,12:35:57,1009,224
2024-09-22,12:36:07,1009,224
2024-09-22,12:36:17,1009,225
2024-09-22,12:36:27,1009,225
2024-09-22,12:36:37,1009,225
2024-09-22,12:36:47,1009,225
2024-09-22,12:36:57,1009,225
2024-09-22,12:37:07,1009,224
2024-09-22,12:37:17,1009,224
2024-09-22,12:37:27,1009,224
2024-09-22,12:37:37,1009,224
2024-09-22,12:37:47,1009,224
2024-09-22,12:37:57,1009,224
2024-09-22,12:38:07,1009,224
2024-09-22,12:38:17,1009,224
2024-09-22,12:38:27,1009,224
2024-09-22,12:38:37,1009,224
2024-09-22,12:38:47,1009,224
2024-09-22,12:38:57,1009,224
2024-09-22,12:39:07,1009,224
2024-09-22,12:39:17,1009,223
2024-09-22,12:39:27,1009,224
2024-09-22,12:39:37,1009,224
2024-09-22,12:39:47,1009,224
2024-09-22,12:39:57,1009,224
2024-09-22,12:40:07,1009,223
2024-09-22,12:40:17,1009,224
2024-09-22,12:40:27,1009,224
2024-09-22,12:40:37,1009,224
2024-09-22,12:40:47,1008,224
2024-09-22,12:40:57,1008,224
2024-09-22,12:41:07,1009,224
2024-09-22,12:41:17,1008,224
2024-09-22,12:41:27,1008,224
2024-09-22,12:41:37,1008,224
2024-09-22,12:41:48,1008,224
2024-09-22,12:41:58,1008,224
2024-09-22,12:42:08,1008,224
2024-09-22,12:42:18,1008,223
2024-09-22,12:42:28,1008,223
2024-09-22,12:42:38,1009,223
2024-09-22,12:42:48,1009,223
2024-09-22,12:42:58,1009,223
2024-09-22,12:43:08,1009,223
2024-09-22,12:43:18,1009,223
2024-09-22,12:43:28,1009,223
2024-09-22,12:43:38,1009,223
2024-09-22,12:43:48,1009,223
2024-09-22,12:43:58,1008,223
2024-09-22,12:44:08,1008,223
2024-09-22,12:44:18,1008,223
2024-09-22,12:44:28,1009,223
2024-09-22,12:44:38,1008,223
2024-09-22,12:44:48,1008,223
2024-09-22,12:44:58,1008,223
2024-09-22,12:45:08,1009,223
2024-09-22,12:45:18,1009,223
2024-09-22,12:45:28,1009,222
2024-09-22,12:45:38,1008,222
2024-09-22,12:45:48,1009,222
2024-09-22,12:45:58,1009,222
2024-09-22,12:46:08,1008,222
2024-09-22,12:46:18,1009,222
2024-09-22,12:46:28,1008,222
2024-09-22,12:46:38,1009,222
2024-09-22,12:46:48,1008,222
2024-09-22,12:46:58,1009,222
2024-09-22,12:47:08,1008,222
2024-09-22,12:47:18,1008,222
2024-09-22,12:47:28,1008,222
2024-09-22,12:47:38,1008,222
2024-09-22,12:47:48,1009,222
2024-09-22,12:47:58,1008,222
2024-09-22,12:48:08,1009,222
2024-09-22,12:48:18,1009,221
2024-09-22,12:48:28,1009,222
2024-09-22,12:48:38,1008,221
2024-09-22,12:48:48,1009,222
2024-09-22,12:48:58,1009,222
2024-09-22,12:49:08,1009,222
2024-09-22,12:49:18,1009,221
2024-09-22,12:49:28,1009,221
2024-09-22,12:49:38,1009,221
2024-09-22,12:49:48,1009,221
2024-09-22,12:49:58,1009,221
2024-09-22,12:50:08,1009,221
2024-09-22,12:50:18,1009,221
2024-09-22,12:50:28,1009,221
2024-09-22,12:50:38,1009,221
2024-09-22,12:50:48,1009,221
2024-09-22,12:50:58,1009,221
2024-09-22,12:51:08,1009,222
2024-09-22,12:51:18,1009,222
2024-09-22,12:51:28,1009,222
2024-09-22,12:51:38,1010,221
2024-09-22,12:51:48,1009,221
2024-09-22,12:51:58,1009,221
2024-09-22,12:52:08,1009,221
2024-09-22,12:52:18,1009,221
2024-09-22,12:52:28,1009,221
2024-09-22,12:52:38,1009,221
2024-09-22,12:52:48,1008,221
2024-09-22,12:52:58,1008,221
2024-09-22,12:53:08,1008,221
2024-09-22,12:53:18,1009,221
2024-09-22,12:53:28,1009,221
2024-09-22,12:53:38,1009,221
2024-09-22,12:53:48,1008,221
2024-09-22,12:53:58,1009,221
2024-09-22,12:54:08,1009,221
2024-09-22,12:54:18,1009,221
2024-09-22,12:54:28,1009,221
2024-09-22,12:54:38,1008,221
2024-09-22,12:54:48,1009,221
2024-09-22,12:54:58,1008,221
2024-09-22,12:55:08,1008,220
2024-09-22,12:55:18,1008,221
2024-09-22,12:55:28,1009,222
2024-09-22,12:55:38,1009,221
2024-09-22,12:55:48,1009,221
2024-09-22,12:55:58,1008,222
2024-09-22,12:56:08,1008,221
2024-09-22,12:56:18,1009,221
2024-09-22,12:56:28,1009,221
2024-09-22,12:56:38,1009,221
2024-09-22,12:56:48,1008,221
2024-09-22,12:56:58,1009,221
2024-09-22,12:57:08,1008,221
2024-09-22,12:57:18,1009,221
2024-09-22,12:57:28,1008,220
2024-09-22,12:57:38,1008,220
2024-09-22,12:57:48,1009,220
2024-09-22,12:57:58,1008,220
2024-09-22,12:58:08,1009,221
2024-09-22,12:58:18,1008,220
2024-09-22,12:58:28,1009,220
2024-09-22,12:58:38,1008,220
2024-09-22,12:58:48,1009,220
2024-09-22,12:58:58,1009,220
2024-09-22,12:59:08,1009,220
2024-09-22,12:59:18,1009,220
2024-09-22,12:59:28,1009,220
2024-09-22,12:59:38,1008,220
2024-09-22,12:59:48,1009,220
2024-09-22,12:59:58,1008,220
2024-09-22,13:00:08,1009,220
2024-09-22,13:00:18,1008,220
2024-09-22,13:00:28,1009,220
2024-09-22,13:00:38,1009,220
2024-09-22,13:00:48,1009,220
2024-09-22,13:00:58,1009,220
2024-09-22,13:01:08,1009,220
2024-09-22,13:01:18,1009,220
2024-09-22,13:01:28,1009,220
2024-09-22,13:01:38,1009,220
2024-09-22,13:01:48,1008,220
2024-09-22,13:01:58,1009,220
2024-09-22,13:02:08,1009,220
2024-09-22,13:02:18,1009,220
2024-09-22,13:02:28,1008,220
2024-09-22,13:02:39,1009,220
2024-09-22,13:02:49,1009,220
2024-09-22,13:02:59,1009,220
2024-09-22,13:03:09,1009,220
2024-09-22,13:03:19,1009,220
2024-09-22,13:03:29,1010,219
2024-09-22,13:03:39,1009,220
2024-09-22,13:03:49,1009,220
2024-09-22,13:03:59,1009,220
2024-09-22,13:04:09,1009,219
2024-09-22,13:04:19,1009,220
2024-09-22,13:04:29,1008,220
2024-09-22,13:04:39,1008,220
2024-09-22,13:04:49,1009,220
2024-09-22,13:04:59,1009,219
2024-09-22,13:05:09,1008,220
2024-09-22,13:05:19,1009,219
2024-09-22,13:05:29,1008,219
2024-09-22,13:05:39,1009,219
2024-09-22,13:05:49,1007,219
2024-09-22,13:05:59,1007,219
2024-09-22,13:06:09,900,220
2024-09-22,13:06:19,1008,220
2024-09-22,13:06:29,1009,219
2024-09-22,13:06:39,1008,219
2024-09-22,13:06:49,1009,219
2024-09-22,13:06:59,1008,219
2024-09-22,13:07:09,1010,218
2024-09-22,13:07:19,1008,219
2024-09-22,13:07:29,1009,219
2024-09-22,13:07:39,1008,219
2024-09-22,13:07:49,1008,219
2024-09-22,13:07:59,1009,219
2024-09-22,13:08:09,1008,219
2024-09-22,13:08:19,1009,219
2024-09-22,13:08:29,1008,219
2024-09-22,13:08:39,1008,219
2024-09-22,13:08:49,1009,218
2024-09-22,13:08:59,1009,219
2024-09-22,13:09:09,1009,219
2024-09-22,13:09:19,1009,219
2024-09-22,13:09:29,1009,219
2024-09-22,13:09:39,1009,218
2024-09-22,13:09:49,1009,218
2024-09-22,13:09:59,1009,218
2024-09-22,13:10:09,1009,219
2024-09-22,13:10:19,1009,219
2024-09-22,13:10:29,1009,219
2024-09-22,13:10:39,1008,218
2024-09-22,13:10:49,1009,219
2024-09-22,13:10:59,1009,218
2024-09-22,13:11:09,1009,219
2024-09-22,13:11:19,1009,218
2024-09-22,13:11:29,1009,218
2024-09-22,13:11:39,1009,218
2024-09-22,13:11:49,1009,218
2024-09-22,13:11:59,1009,218
2024-09-22,13:12:09,1009,218
2024-09-22,13:12:19,1009,218
2024-09-22,13:12:29,1009,219
2024-09-22,13:12:39,1008,218
2024-09-22,13:12:49,1009,218
2024-09-22,13:12:59,1009,218
2024-09-22,13:13:09,1008,218
2024-09-22,13:13:19,1009,218
2024-09-22,13:13:29,1008,218
2024-09-22,13:13:39,1009,219
2024-09-22,13:13:49,1008,218
2024-09-22,13:13:59,1009,219
2024-09-22,13:14:09,1009,219
2024-09-22,13:14:19,1009,218
2024-09-22,13:14:29,1009,219
2024-09-22,13:14:39,1008,219
2024-09-22,13:14:49,1009,219
2024-09-22,13:14:59,1009,219
2024-09-22,13:15:09,1009,219
2024-09-22,13:15:19,1008,218
2024-09-22,13:15:29,1009,219
2024-09-22,13:15:39,1009,219
2024-09-22,13:15:49,1008,218
2024-09-22,13:15:59,1008,219
2024-09-22,13:16:09,1008,219
2024-09-22,13:16:19,1009,219
2024-09-22,13:16:29,1009,219
2024-09-22,13:16:39,1009,218
2024-09-22,13:16:49,1009,218
2024-09-22,13:16:59,1008,219
2024-09-22,13:17:09,1009,218
2024-09-22,13:17:19,1008,219
2024-09-22,13:17:29,1008,218
2024-09-22,13:17:39,1008,218
2024-09-22,13:17:49,1008,218
2024-09-22,13:17:59,1009,218
2024-09-22,13:18:09,1009,218
2024-09-22,13:18:19,1009,217
2024-09-22,13:18:29,1008,218
2024-09-22,13:18:39,1008,218
2024-09-22,13:18:49,1009,218
2024-09-22,13:18:59,1009,217
2024-09-22,13:19:09,1009,218
2024-09-22,13:19:19,1009,218
2024-09-22,13:19:29,1009,218
2024-09-22,13:19:39,1009,218
2024-09-22,13:19:49,1009,217
2024-09-22,13:19:59,1009,219
2024-09-22,13:20:09,1009,219
2024-09-22,13:20:19,1009,218
2024-09-22,13:20:29,1009,218
2024-09-22,13:20:39,1009,218
2024-09-22,13:20:49,1009,218
2024-09-22,13:20:59,1009,218
2024-09-22,13:21:09,1009,218
2024-09-22,13:21:19,1009,218
2024-09-22,13:21:29,1009,218
2024-09-22,13:21:39,1009,218
2024-09-22,13:21:49,1008,218
2024-09-22,13:21:59,1008,218
2024-09-22,13:22:09,1009,218
2024-09-22,13:22:19,1009,218
2024-09-22,13:22:29,1009,217
2024-09-22,13:22:39,1008,218
2024-09-22,13:22:49,1010,217
2024-09-22,13:22:59,1008,218
2024-09-22,13:23:09,1008,218
2024-09-22,13:23:19,1009,218
2024-09-22,13:23:30,1009,218
2024-09-22,13:23:40,1009,217
2024-09-22,13:23:50,1009,217
2024-09-22,13:24:00,1009,217
2024-09-22,13:24:10,1009,217
2024-09-22,13:24:20,1008,217
2024-09-22,13:24:30,1009,217
2024-09-22,13:24:40,1009,217
2024-09-22,13:24:50,1009,217
2024-09-22,13:25:00,1008,217
2024-09-22,13:25:10,1009,217
2024-09-22,13:25:20,1009,217
2024-09-22,13:25:30,1009,217
2024-09-22,13:25:40,1009,217
2024-09-22,13:25:50,1009,217
2024-09-22,13:26:00,1009,217
2024-09-22,13:26:10,1009,217
2024-09-22,13:26:20,1008,217
2024-09-22,13:26:30,1009,217
2024-09-22,13:26:40,1008,217
2024-09-22,13:26:50,1009,217
2024-09-22,13:27:00,1009,217
2024-09-22,13:27:10,1009,217
2024-09-22,13:27:20,1009,217
2024-09-22,13:27:30,1009,217
2024-09-22,13:27:40,1009,217
2024-09-22,13:27:50,1010,217
2024-09-22,13:28:00,1010,216
2024-09-22,13:28:10,1010,216
2024-09-22,13:28:20,1009,217
2024-09-22,13:28:30,1009,217
2024-09-22,13:28:40,1009,217
2024-09-22,13:28:50,1009,217
2024-09-22,13:29:00,1009,216
2024-09-22,13:29:10,1009,216
2024-09-22,13:29:20,1009,217
2024-09-22,13:29:30,1009,217
2024-09-22,13:29:40,1009,216
2024-09-22,13:29:50,1009,218
2024-09-22,13:30:00,1009,217
2024-09-22,13:30:10,1009,217
2024-09-22,13:30:20,1009,217
2024-09-22,13:30:30,1009,216
2024-09-22,13:30:40,1009,216
2024-09-22,13:30:50,1009,216
2024-09-22,13:31:00,1009,216
2024-09-22,13:31:10,1009,216
2024-09-22,13:31:20,1009,216
2024-09-22,13:31:30,1009,216
2024-09-22,13:31:40,1009,216
2024-09-22,13:31:50,1009,216
2024-09-22,13:32:00,1009,217
2024-09-22,13:32:10,1009,216
2024-09-22,13:32:20,1009,216
2024-09-22,13:32:30,1009,216
2024-09-22,13:32:40,1009,216
2024-09-22,13:32:50,1008,216
2024-09-22,13:33:00,1009,216
2024-09-22,13:33:10,1009,216
2024-09-22,13:33:20,1009,216
2024-09-22,13:33:30,1009,216
2024-09-22,13:33:40,1009,217
2024-09-22,13:33:50,1009,216
